Stars,Month,Year,Sentiment_label,Review_text
3.0,November,2023,neutral,"I want super soft brush, with plain shape, not JigJag"
1.0,February,2024,negative,Brush looks beautiful but the quality is very poor. The bristles are extremely hard.
3.0,November,2023,positive,Average product.
2.0,January,2024,negative,After first use Brussels became hard.
3.0,August,2023,positive,The product package says it is soft however you will be surprised to find that it's not soft it's really hard. Coalgate soft brushes are good comparatively
1.0,January,2024,negative,Better to use it to scrub wash basin. It's going to scrub off the enamel of your teeth. And it's called soft in description. Wastage of money
2.0,September,2023,negative,"The tooth brushes are hard and can't be termed soft in any way.  To make matters worse,  the compulsion to buy two in nos. is a waste of money."
1.0,February,2024,negative,Not worth the quality.
3.0,October,2022,negative,I ordered this brush pack for me and my family. But the brussels are quite hard. I though they are a Lil soft but this is not suitable for my teeth. Sorry but not recommended.
3.0,December,2022,negative,"Though it's labelled as a soft one , it got hardened within a couple of days and now feels like a medium"
2.0,August,2023,negative,It is too hard.
2.0,August,2023,positive,Nice
2.0,June,2023,negative,"The bristle are hard, not soft. Can sratch gums. Not useful for sensitive teeth and gums."
1.0,December,2023,negative,Waste of moneyQuality bad
1.0,October,2023,negative,"It's so hard, didn't expect this hardCan't suggest for seniors or childrenNot a penny Value for money"
3.0,November,2022,positive,Super hard
1.0,December,2023,neutral,Not soft. Hard
1.0,October,2023,positive,"Worst quality toothbrush, soft toothbrush is harder than medium toothbrush"
3.0,September,2022,positive,Good
3.0,July,2022,neutral,not for very sensitive teeth and gums..
1.0,July,2023,negative,These are nether soft nor has anything to do with Neem. The brush caps are bad and don't fit.Minimum order qty has 2 packs.Disappointed with Oral B
1.0,August,2023,negative,If you want soft bristles don't go for at
1.0,June,2023,negative,"Third class toothbrush. Very hard, not meant for humans. Buy only if you have a tablela and will use it on cows"
2.0,October,2022,neutral,These are sturdy but not soft at all. Do not buy if you need soft bristles
2.0,October,2022,neutral,"It's not soft brush, it's a medium or hard.ni soft bristels"
3.0,July,2020,positive,Because its oral-B I thought it will be good. But the brush is really hard. It is okay if urgent
2.0,June,2022,negative,Strong bristles on toothbrush.The quality of brush not good due to low price of product
1.0,June,2022,positive,
1.0,July,2023,positive,Pathetic
1.0,June,2023,negative,The bristles are corrugated.
3.0,July,2020,positive,"It will not last long, hardly one month."
2.0,March,2022,positive,Poor quality
1.0,March,2023,negative,The brush is too hard...It is not soft as mentioned in description/Name.
3.0,January,2021,positive,Nice
1.0,June,2021,positive,
1.0,May,2022,neutral,This is more like medium and the head is big like most Colgate ones.I liked oral b brushes for the small heads but this sure is an outlier.
1.0,March,2023,negative,Very bad quality..
3.0,June,2019,negative,Brush quality is not very good.
3.0,April,2019,positive,Average...same rate in market
1.0,August,2020,negative,Felt totally cheated. I ordered for a soft brush and got the hardest of hard brushes. My gums hurt and teeth enamel is  wearing out. Is this even oral b? I doubt. And there's no exchange too. I bought two packs which will go wasted. Will never buy these again
1.0,September,2022,negative,It is hard brush and no softness 😟
2.0,July,2020,negative,It makes ur gum bleed. Not soft bristles.
1.0,November,2022,positive,Very hard bristles.
1.0,October,2022,positive,Average Product
1.0,October,2022,positive,
1.0,September,2022,negative,Very bad
1.0,September,2022,negative,Not good
1.0,March,2022,negative,Hard bristles which hurts the gums
1.0,May,2022,negative,Too worst
1.0,April,2022,negative,Dislike
1.0,August,2021,positive,very hard and 3rd grade quality product.
1.0,March,2021,positive,Product comes only 3 not 4 so I am returning it
1.0,April,2021,negative,Bristles are too hard
1.0,April,2020,neutral,It's not soft at all.It's
1.0,November,2020,negative,Don't buyWaste of moneyDon't buyThey are making fool for neemDon't buy againDon't buyDon't buy
1.0,November,2021,negative,"As many said its not worth the money, brush is not soft at all as I used different brushes of Oral B but never had this experience. They should improve on this product."
2.0,December,2022,negative,Bristles are too hard. It's not a good quality product. Pls don't buy. You can use for comb cleaning instead 😜
