Stars,Month,Year,Sentiment_label,Review_text
3.0,February,2024,positive,This brush has hard bristle but quality of the product is good but I can't recommend for everyone.
1.0,January,2024,negative,Hard bristles toothbrush not made for Human being.Very poor quality
3.0,February,2024,positive,Everage
3.0,January,2024,positive,Hard bristles
3.0,December,2023,positive,Good quality
3.0,December,2023,neutral,Not  soft brush
3.0,December,2023,positive,Very Hard Tooth brush.
3.0,November,2023,positive,Bit hard
2.0,December,2023,negative,Tooth brush is very hard. Won’t recommend to buy this one.
3.0,August,2023,negative,"The toothbrush bristles are very hard, which shudnt be as its used to clean our teeth not the bathroom 😬"
2.0,December,2023,positive,Very hard on teeth
2.0,October,2023,positive,Product is good but I found only 3  instead of 4. The package was well sealed  so who stole it was the one who prepared the package 📦
2.0,October,2023,negative,The bristle dismissal is the worst part. Oral B should take proper care of their products. It's our hard earn money.  Pls don't make fun.
1.0,February,2024,neutral,don't order it. If really care about your teeth
3.0,July,2023,positive,I like it's design in this price range
2.0,October,2023,negative,Brush is very hard.not recommended to use
1.0,January,2024,positive,Hard brush it hurts mouthNot recommendedWrost purchase ever
1.0,February,2024,negative,Poor quality plastic and hard bristles.
3.0,March,2023,negative,Despite being labelled as medium the bristles in reality very hard. Doesn’t from nice for people who prefer soft to medium bristl
2.0,September,2023,negative,"Packing of toothbrushes was not sealed, it was opened from one side. It created doubt in my mind whether it is genuine oral b or not. So i requested return."
3.0,May,2023,positive,"Very hard bristles, scrubbing gum"
3.0,May,2023,negative,Bit rough
1.0,December,2023,negative,Do not ever try to buy this item. The worst item i have ordered on Amazon.
1.0,January,2024,negative,Poor quality product. Very hard bristles. Don't waste your money.
2.0,September,2023,negative,"Not good as money paid,neem flever is very good..."
2.0,March,2023,negative,Received toothbrush without soft gum massager. Just cross cross bristles in the pack. Wrongly shown in Amazon that brush having rubberised gum massager bristles at left and right bristle edge. Also bristles felt little hard (earlier used same brand but new brush bristles were not so hard). Think before you order online.
2.0,August,2023,negative,Very hard bristles make your gum bleed if you are not careful.
3.0,February,2023,positive,The brush cleans perfectly but the bristels r too hard
1.0,November,2023,negative,The toothbrushes are too hard for my teeth. You can't compromise on quality and then set such high price. Colgate toothbrushes are softer. I bought this just for the product name but I was wrong.
3.0,September,2022,positive,"Don't buy if you are expecting quality of 80rs brush.its not that product as they described, No End-Rounded bristles i e Gum massager on it. Got @160 so ok with this"
3.0,December,2022,negative,Didnt like the firmness of the bristles. Too hard though it says medium firm
3.0,January,2023,negative,The brushes are too hard. Not like medium brushes.
1.0,October,2023,negative,"the color indication on the pack for noticing the aging of the brush, is already indicating when i opened the product. which indicates the pack is outdated or not a genuine product"
1.0,November,2023,negative,"Doing fake advertisement , it don’t come with gum massager"
2.0,July,2023,negative,It's hard.
2.0,May,2023,positive,Very Rough and Hard and Quality Low low .Not money Worth!
1.0,September,2023,negative,I highly recommend not buying this as I bought these 4 packs to realize that every time I finish brushing a lot of bristles are pulled out. At times stuck in between the teeth.
1.0,October,2023,negative,It's so hard that you won't even clean your laptop with this toothbrush 😭
1.0,October,2023,negative,It's very hard bristles. It's harm my family gums and please it's totally waist of money don't buy.
2.0,May,2023,negative,It is very hard
1.0,September,2023,positive,PLEASE DONT BUY ..BRISTLES ARE VERY HARD...MY GUMS ARE BLEEDING....ITS ABSOLUTELY NOT A N ORAL B PRODUCT..DONT BUY
1.0,October,2023,negative,Not a good quality. Very hard brush.
1.0,September,2023,negative,"It’s too hard for tooth, i am using it now to clean wash basin"
2.0,December,2022,negative,Bristles of medium one brush are too hard.Regular user of Oral B using Medium one will have blood in there gums will using so don't buy it.
1.0,October,2023,negative,Very rough hard brittles that can bleed your gums
2.0,February,2023,negative,Brush got damaged with in a weekVery bad quality products
1.0,August,2023,negative,Quality of Brush is toooooooooo low.If we buy 10 rupees brush from Market it would have better quality than this.
1.0,October,2023,positive,Paisa barbad ho gya
2.0,October,2022,negative,It's a very average brush. It's not at all worth it's MRP of Rs. 320. If you get it for 160 for a pack of 4 brush it's somewhat OK. The quality is not worth 80 per piece.
2.0,March,2023,negative,Not liked the product. Very harsh on teeth
1.0,September,2023,negative,Bilkul bad brush hai
1.0,July,2023,negative,Hard poor quality material used in bristles that are surely going to irreparably damage enamel and gums. Avoid buying even available free.
1.0,September,2023,negative,It is very hard dont like it
1.0,September,2023,negative,Brissles are very hard
1.0,October,2023,positive,Ver hard
1.0,July,2023,negative,Total loss pf money? Toothbrush hair are so hard its very complicated to wash teeth.
1.0,June,2023,positive,"The brushes were super hard , i literally throw them away , It gum bleed due to these hard brushes"
1.0,May,2023,negative,"Very hard bristals, how can a company make these kind of products. It is not even usable for animals. This should be experiment on the owners of the company. Waste of money"
2.0,July,2022,negative,what's with the criss cross ? i like the plain old toothbrush which is unavailable. criss cross is not good
1.0,July,2023,positive,two weeks used this product
1.0,April,2023,negative,Was not able to use it more than twice. It's so hard that it hurt my gums. Had to throw it away. Waste of money.
1.0,December,2022,negative,Its so hard when i apply little pressure blood start coming out  hardness same as toilet brush do not order this crap brush  and after doing it teeth are same as before no cleaning
1.0,February,2023,negative,The Total Bristol size is small . Do not last for 15 days then the front bristols become frizzy . This is not a good product.
1.0,May,2023,negative,Bristles are literally very hard. Don't recommed to anyone!
1.0,May,2023,negative,"Bristles are extremely hard, unable to use"
1.0,October,2022,negative,"Bristles are so hard on teeth. It can be only used for washing shoes or anything else. A toothbrush should be gentle on teeth not harsh. If you don't buy this, you are saving money."
3.0,September,2020,negative,Pack was dirty
3.0,April,2018,negative,It's not my preferred style product. I deceived by the photographs and bought 2 units. It's harsh on gums and gums bleed. I am not comfortable with the kind of product.
1.0,December,2022,negative,I have never seen such hard bristles on a toothbrush before. Got my gums bruised after brushing with it just once. Definitely won't recommend this to anyone for brushing their teeth.
3.0,October,2017,negative,Good product. However the build quality is not that great. Not sure if it's this batch but the battery cap cracked quick. And the motor lead does not reach the bristles anymore.
1.0,February,2023,negative,The brush quality is very bad. This is not suitable for teeth. This is suitable only for floor cleaning.
1.0,October,2022,negative,Bristles are very hard. I feel like coconut scrapper. It will hurt your gum. easily. I wont suggest this product. Its waste of money.
1.0,April,2023,negative,"Useless product ,very hard brushes.can not be used"
3.0,March,2020,neutral,Not soft bristles are sharp
1.0,May,2023,neutral,Not expected
1.0,December,2022,positive,
1.0,May,2023,positive,Very hard
3.0,June,2020,positive,Nice
1.0,January,2023,positive,Too hardFeels like the brush that is given free with toothpastes
2.0,May,2020,negative,"I purchased these brushes hoping to get what I normally get from the local shop. However, these brushes are hard and do not feel like what we get from local store."
3.0,March,2016,positive,Product  is ok but the bristles of the brush wears out within 1 month of use i belive and you may to change it after 1 month use
1.0,August,2021,negative,Didn't expected oral b can be so annoying to use.. since it can not be replaced i have to throw it.. all money waste..Very hard bristles .. everytime my gums start to bleed after using it
1.0,July,2021,positive,Pathetic quality. The brush head is narrow and brushing feels like walking on stilettos! The brush itself is narrow and hard to hold. The bristles are made with cheap plastic that bend after just two weeks of use.
2.0,August,2021,neutral,Pasand nahi
1.0,December,2022,negative,The bristles are extremely hard
3.0,October,2016,negative,Oral B is a good brand but this medium softness turned out to be really hard. May be I got a defective one.
1.0,January,2023,positive,Very hard just like cheap brush.
3.0,November,2018,negative,Rates were competitive but quality not good
3.0,August,2018,positive,Amazon delivery was fast . the product is ok.
1.0,August,2022,negative,So hard bristles instead of it use colgate zigzag much softer.
3.0,October,2018,negative,Not much helpful as I thought
1.0,November,2022,positive,Terrible idea to buy this
3.0,February,2018,positive,Very long tootbrush. Feeling uncomfortable. And Hard too
1.0,September,2022,neutral,Don't buy
1.0,February,2022,negative,Waste of money....... So bristles are not at all soft...... Facing difficulty while brushing.......
3.0,August,2018,negative,Its hurting me..😢
3.0,September,2018,positive,Good
1.0,October,2022,negative,Very bad
1.0,December,2020,negative,Dont buy them if you dont want your gums to start bleeding.The bristles are hard and brittle. Disappointed with this purchase
