Stars,Month,Year,Sentiment_label,Review_text
3.0,February,2024,positive,Lower quality
1.0,December,2023,negative,Bad item. Number of bristles are less and hard. Wastage of money.
3.0,January,2024,positive,Good
3.0,January,2024,positive,Hard bristles
3.0,October,2023,negative,The product is ok but I was looking for soft brissels toothbrush where this product failed completely. This is too hard for anyone to use only people with teeth of steel can use this brush. Overall it failed my expectations
3.0,September,2023,positive,Good
3.0,September,2023,positive,Good
2.0,November,2023,positive,Hard bristles used in brush.
2.0,November,2023,negative,Package quality of the product is very bad.
1.0,February,2024,negative,The item stopped working after about 3 months
2.0,October,2023,neutral,It's bristles are not soft
1.0,January,2024,negative,"Very hard brush, feels like iron bristles can not be a toothbrush"
2.0,October,2023,neutral,No smooth
2.0,September,2023,negative,"Did not love itThe bristles are too hardSeems to be losing color, does not feel like charcoal"
3.0,March,2023,positive,Go for it
1.0,December,2023,negative,Very hard bristles. Blood came out from my gums
1.0,October,2023,negative,"The 2023 model brush was very hard , dont buy this brush if you dont want tooth pain after 1 week of usage. We 4 of them used this brush all got tooth pain after some days of usage.So I don't recommend"
1.0,January,2024,positive,
3.0,November,2022,negative,The bristles are too hard for me
2.0,May,2023,negative,"Not a good one, durability is less, and also not feeling good on teeths"
3.0,July,2022,positive,Prod6is ok for priceThe head of the brush total size is smaller than standard products
1.0,October,2023,positive,This is my teeth not utensils brush is very Hard gud for cleaning utensils
3.0,March,2022,negative,No doubt product is good but the softness of brush is not good as i aspects from is product.
3.0,August,2022,negative,This is a very Painful.
3.0,July,2021,positive,"The tongue cleaning grooves behind the brush is incapable. You have to use a tongue cleaner separately. It's better, the company removes those grooves, because when left unused the grooves collects dirt."
3.0,May,2022,negative,It feels like that some lubricant is being applied on it.
3.0,May,2022,negative,Actually it is very hard to brush your teeth.
1.0,September,2023,negative,Its brittle r so hard....it seems I'm using copper wire in my teeth
1.0,September,2023,negative,Items are missing and no return option. Waste of money
3.0,August,2021,positive,"Bristles are hard, too hard for my liking!Otherwise good .But my suggestion better buy offline and choose softer bristles."
2.0,November,2022,negative,Taste is different - it should be tasteless! Wonder what chemical leaches out
3.0,May,2021,negative,The bristles are very hard. The handle is not easy to hold and keeps slipping. Hard bristles cause gum bleeding
3.0,March,2022,neutral,Normal
3.0,August,2020,negative,Product is good.. But packing is very poor.. Due to poor packing the Bristol of the brust has moved around and also seems bad.. It seems like that it has been done rough used..
3.0,July,2021,positive,4/5 rating on longevity5/5 rating on value of money5/5 rating on softness
1.0,September,2023,positive,👎
3.0,April,2021,negative,I have received 3pcs same type 1 is defrance. 3 pcs are nice 1pcs is not good.
3.0,May,2021,neutral,It’s so soft n light to hold .
3.0,October,2020,neutral,"Its actually SOFT and not medium, the bristles gone out of shape in just 2-3 times of use. My usual medium toothbrush last for about 1-2 month."
1.0,September,2022,negative,"Do not go by the overall stars given for this product..Brush is very hard and can be used by those people who have ""rock teeth"".If you have human teeth's and want to protect it.. Avoid it.. I am sure by mistake if you buy this, and you will definitely regret it..Have to buy new toothbrush now.. Bye😉"
3.0,November,2021,positive,Very Bad
3.0,March,2021,negative,The bristles are hard not even medium as claimed.......really pains when they get in the teeth
3.0,July,2021,neutral,"Not much durable.Cost effective, got for 25/- each."
1.0,August,2023,negative,It seems you are brushing with wires
3.0,July,2021,positive,Got at actual price which is rs.99
3.0,March,2021,negative,The bristles are very thinly lined up. They do not cover the entire teeth range
2.0,July,2022,negative,Bristles are very hard and might impact your gums
3.0,July,2021,neutral,Didn't feel the difference if charcoal
3.0,July,2021,negative,The bristles are hard.
2.0,July,2022,negative,The bristles are hard. Not good to use as this can cause gum bleeding.
3.0,June,2021,positive,Hard Bristals
3.0,April,2021,positive,The product cover was open
2.0,September,2022,negative,Very jard bridtles.can be used to clean brick wall🤣
2.0,May,2022,negative,The bristle are so hard that they damaged the gums
3.0,March,2021,negative,Bristle is very hard
3.0,March,2021,positive,Bit hard bristles
1.0,July,2023,positive,Very hard toothbrush
2.0,July,2022,negative,Not happy with quality
2.0,July,2020,positive,Normally I love Oral B brand  of toothbrushes.But the purple brush in this set loses a bristle or two with each and every time I brushNever experienced this with any toothbrush before and I'm a middle aged person.Hope you will take better care of quality henceforth.
2.0,July,2022,neutral,Not soft as i thought
3.0,February,2021,positive,Not bad
1.0,March,2023,negative,It's brushes are really hard. Does not work on plaque. Teeth are still yellow.
1.0,May,2023,negative,I won't recommend. It's hard and improperly designed.
2.0,May,2022,neutral,Not as per quality
1.0,September,2021,negative,"The bristles of this brush r way too hard ull definetly end up with bleeding gums... i wonder howcome such a huge brand made such a big goof up in my entire history have never came across a brush with so hard bristles. As far as charcoal goes, its just a gimmick these are simply black coloured plastic bristles"
2.0,July,2021,negative,It's too tough.. they compromised the quality for cutting down the cost.Though it's reasonable but not worth for use.
1.0,October,2022,negative,"The brush will keep slipping out of your grip while you are brushing. Therefore, what's the point in brushing with this brush?"
3.0,March,2020,positive,So hard material for tooth
3.0,October,2020,negative,Too hard
2.0,August,2021,negative,"Brush too hard. Brush made of plastic, ""Charcoal Extract"" is a marketing gempak"
2.0,March,2021,negative,"Something is wrong with received tootbrush. Oral b logo is removed. Out of four, two brushes are not in proper condition as shown in the description image."
3.0,March,2020,neutral,Brushes are not soft
2.0,August,2021,negative,It's return medium in the pack.but I feel the bristles are hard
1.0,November,2022,positive,This product waste of money. Very cheap quality product. Brush not soft
1.0,April,2023,positive,Good
1.0,December,2022,negative,Very bad quality and so hard not soft brisills
2.0,July,2021,negative,Not good. Its hard
2.0,August,2021,negative,Not good
1.0,February,2023,negative,Bristles are too hard
1.0,April,2022,negative,the btush was too stiff if you are thinking just because its oral b ot would be soft but the bristles are too stiff
1.0,June,2022,positive,दांत साफ करने के लिए सॉफ्ट ब्रिस्टल ब्रश मंगवाये थे न कि दांत तोड़ने के लिये।
1.0,June,2022,negative,Too hard and bristle just come apart... Best to not order... Using them for cleaning window channel😃
2.0,July,2021,positive,
1.0,September,2022,negative,Bristles start coming out while brushing. Waste product.
1.0,May,2022,negative,It's that hard that you choud rip off your own gums wasted of money
1.0,August,2022,negative,Very hard. It is very harmful for your teeth
1.0,September,2022,negative,Brush 🪥 is like stone. Even stone can be softer.
1.0,October,2022,negative,it's very hard feels like washing brush
1.0,July,2022,positive,Add some more money and opt for better brand
1.0,September,2022,positive,I like it
1.0,September,2022,negative,"Bad quality, very hard"
1.0,May,2022,positive,VERY HARD BRISTLES. NOT GOOD  FOR GUM & TEETH.
1.0,March,2021,positive,Best brush for bathroom cleaning.Very hard bristles.I am using one and thing what i do with rest three because my whole family rejected to use this brush.
1.0,September,2022,negative,Appears to be old stock. Doesn’t look fresh.
1.0,June,2022,negative,Brush is too hard need to be more soft
1.0,July,2021,negative,Total waste of money... I think they made this brush to polish your shoe or something else but definitely not for teeth...
1.0,July,2022,negative,Hardest bristles I ever saw. Couldn't use.
1.0,June,2022,positive,This product just like that use and throw
1.0,April,2021,negative,"Its not a toothbrush its a not even a brush, shoe brush or carpet cleaner is soft then this stupid brush.Hard as Hell."
1.0,September,2021,negative,"It's very hard, when I starting to use after 1 week  getting teeth pain"
