Stars,Month,Year,Sentiment_label,Review_text
3.0,August,2023,positive,"Good one iteam,.... ... ....... ..... good quality ...... ...... .....good product..... ... .... .... .... .... .... ...."
3.0,July,2023,negative,Quality is not good
3.0,February,2023,negative,Product cost is high as compare to market . Amazon is not good for shopping. Costly product and bad products.
2.0,September,2023,positive,Good
3.0,February,2023,positive,Good product
3.0,January,2023,positive,Good
2.0,June,2023,negative,The package was damaged and it seems it was opened and then re-sealed
3.0,January,2023,positive,Okay
3.0,January,2021,neutral,Donot believe on TV advertising of any product.Don't buy until you are advised by a dentist to use this toothpaste.I am using sensodyne for more than 2 years and not a little difference I felt about sensitivity of my teeth.You can visit a dentist in cost of two 100  gm toothpaste tube. So I advise first dentist.😜😜
3.0,August,2022,positive,Value for money
3.0,March,2022,positive,"The product, no doubt is good. But the Amazon officials messed up by giving loose tunes without packets and without good  sealed packing."
3.0,August,2021,negative,Packing would have been more better so as the handling too. Its taped directly and when you open it peeled off where you cannot see mfg / exp dates. In addition the tubes are sqeezed.
1.0,September,2023,positive,The product was ok but the seal was ripped off.
2.0,March,2023,positive,Na
1.0,September,2023,negative,It should be thrown out Not a usable one
2.0,January,2023,positive,I have received 2 sensodyne fresh gel in 1 box
3.0,May,2022,positive,Good product
3.0,July,2021,positive,Taste is so - so but its effect is good. I used it for toothache and 20% ache has been gone
1.0,August,2023,positive,440 to print rate hai
3.0,February,2022,positive,Average quality.
3.0,October,2021,negative,"Packaging is not good, one of the three had licked out."
3.0,September,2021,positive,Ok
3.0,May,2021,negative,I try but not good work to pest
3.0,July,2021,positive,Value for money 💰
3.0,June,2021,positive,Product is duplicate
1.0,May,2023,negative,I have ordered two items but only one item is delivered and one item (sensodyne toothpaste) is missing
2.0,August,2022,negative,perhaps it is duplicate product.
2.0,June,2022,positive,
2.0,April,2022,negative,Not good for health
2.0,February,2022,negative,"Bad product,I resived the product with broken seal"
1.0,March,2023,positive,Very good product an I am always used this product
2.0,September,2021,negative,The pack has tunes of lower weight. Looks like paste is replaced
2.0,September,2021,negative,Dislike because diya thin aur aaya do
1.0,April,2023,negative,Damaged items
2.0,September,2021,positive,Not bad
1.0,January,2023,positive,Received only two tube in the pack
1.0,March,2023,positive,Waste product
1.0,May,2022,negative,I didn't trust the older negative reviews on this product and still ordered it. I recieved two fresh gel packs and the seal on both the boxes was damaged.
2.0,May,2021,negative,Damaged package. Got doubt on authenticity of product.
1.0,February,2022,negative,"The Product seal is opened when I received my package.  And in the box mrp mentioned.But inside, in Product MRP is 0.So it is question for authenticity."
1.0,May,2022,negative,Packaging was very bad.Tamper evident seal was damaged and torn.Wont be using this product out of safety issues.
1.0,June,2022,negative,Two pastes are missing as you can see in the picture
1.0,August,2021,negative,I don't know who was wrong here but my money has gone waste. so next time I will be think twice for purchase in amazon.
1.0,August,2021,positive,Seal was already broken and few past already sqeazed out and 25 percent inside is just air. Thank you for quick refund. 😊
1.0,June,2021,negative,One item was missing from the packet. Only two paste tube was there and the seal was broken too.
1.0,February,2022,positive,Recieved it in open condition  seal tampered and package .
1.0,October,2021,positive,
1.0,September,2021,neutral,Toothpaste is not packed property as review product.Loos toothpest in the box.
1.0,February,2022,negative,Box seal is Broken.
1.0,March,2022,negative,Waste of money
1.0,August,2021,positive,Packet was open and torn.
1.0,September,2021,neutral,There is no freshness
1.0,July,2021,negative,Not the best but good
1.0,August,2021,positive,"Cheating, seal is open"
1.0,July,2021,positive,Nacli pest Mila mujhe
1.0,June,2021,negative,Not a good product
1.0,September,2021,negative,Not sure if I was delivered original product
2.0,August,2018,negative,Vry bad
1.0,June,2021,negative,bakwas
2.0,May,2021,negative,Product packaging is very bad... The box of the toothpaste is already opened.... Not as expected..
1.0,September,2021,negative,Seal tampered. Not a genuine product. Lost the trust on Amazon Choice product.
1.0,August,2021,negative,❌❌❌Guys... Please please please dont buy this product because of the cheap price.This product is FAKE.I got it opened.After using this paste i got mouth allergy.
1.0,June,2021,positive,Send me duplicate product
1.0,December,2023,negative,I confused about the originality
1.0,January,2023,positive,Duplicate Item delivered
1.0,July,2021,positive,"Duplicate product,"
1.0,October,2023,negative,Totally duplicate product . Wrost product ever i received.nothing like original
1.0,July,2021,negative,Absolutely looking fake and the print and all the details seems to be a first copy of original product
1.0,July,2021,negative,Fake and Duplicate items - please don't buy it and how amazon has recommended the duplicate itemsAmazon loses the trustworthy
1.0,November,2023,positive,Sensidyne  Fresh Gel . Duplicate product and tube has less material and air filled .Batch no  and other details can be collected from my statement of account
1.0,March,2021,negative,The tooth paste I received was fake and not original
1.0,September,2023,positive,
1.0,October,2023,negative,Cheating our people
1.0,September,2021,negative,Dislike
1.0,June,2021,negative,Totally different product. I don't know is a fake or original!!!!
1.0,April,2021,negative,"This Is Not Original This is Fake Product And it is a copy of sensodyne , no freshness , no mint"
1.0,July,2021,negative,"I have received duplicate Product. Amazon shows original product images, but it is not a original ""Sensodyne Fresh Gel"" ToothPaste.Because Logo is different, product seal is broken and not a genuine product, poor quality."
1.0,January,2023,positive,FAKE PRODUCT
1.0,August,2021,negative,Bahut hi fake item hai aur aur is toothpaste test mein koi dam nahin hai
1.0,August,2021,negative,I don't like
