Stars,Month,Year,Sentiment_label,Review_text
3.0,November,2023,negative,Not so good
3.0,December,2023,negative,"not as expected, waste of money"
3.0,November,2023,positive,Just okay
3.0,October,2023,neutral,"Neither gives chilling feel, neither have taste of herbs. It does taste like anything. Look and taste, both is boring.However I got it at a good deal price"
3.0,August,2023,negative,"Once you have you Colgate Visible White, Total & O2 from the same Brand. this Kinda feels like downgrade. but I got in sale so it's okay I guess.doesn't go well with Electric toothbrush thou."
3.0,September,2023,positive,Better
3.0,September,2023,positive,Quality product
3.0,September,2023,positive,Good 👍😊😊👍👍👍
3.0,October,2023,positive,Okay.
1.0,January,2024,negative,The product packaging was already opened. Moreover the product was not at its original condition as it should be. This concerns about the originality of the product. This is serious concern as it may affect health which is not acceptable
3.0,July,2023,negative,"This is a mediocre toothpaste. Why? It smells, feels and tastes great but won't do the main purpose — CLEAN. It cleans very poorly."
3.0,April,2023,neutral,"This toothpaste is no big difference than the normal one except it’s color and price. The price was a little bit higher than the ordinary one. Almost same like red,blue. If you like little purple shade, you can go with this."
3.0,July,2023,positive,Ok product
3.0,July,2023,positive,
3.0,April,2023,neutral,This toothpaste is not as fresh as I expected. The Colgate MaxFreh peppermint ice is much better
2.0,October,2023,negative,Definitely not recommended
3.0,May,2023,negative,Taste wise not good .... price wise value for money 😊
2.0,September,2023,negative,It isn't value for money the quality is stupid I just hated this Colgate doesn't stays fresh .
3.0,April,2023,positive,Good to use
3.0,April,2023,positive,I like the product
3.0,September,2022,positive,For those of you who wishes to buy this product to color correct your yellow teeth... it's not purple enough to hide the yellow undertone of your teeth...rest it's the ditto same as colgate max fresh( blue one)
1.0,December,2023,negative,"One 150gm missing, mentioned 2 *150gm but recieved only 1*150 gm"
3.0,March,2023,negative,Not good
3.0,February,2023,negative,I have been using closeup since long time but this is not good seems to be duplicate.
3.0,March,2023,neutral,Can’t feel any change from red one
3.0,February,2023,positive,Nice
1.0,December,2023,positive,Bad smell
3.0,January,2023,positive,Good
3.0,November,2022,neutral,Box Inside toothpaste Package was not sealed . Please send sealed toothpaste from next time
2.0,June,2023,positive,Paste is fine but sugar content is very high. Taste is very sugary.
3.0,December,2022,negative,Not very good
3.0,November,2022,negative,Product is not good quality is poor
1.0,December,2023,positive,Na
2.0,May,2023,positive,Not as effective as red one. Low freshness than red.Good for who want moderate menthol.
3.0,October,2022,positive,Average
3.0,August,2022,positive,The product quality was fine
2.0,February,2023,neutral,Not value for money product. Use patanjali which is far better than Colgate.
1.0,October,2023,neutral,Don't buy it
1.0,August,2023,neutral,Expiry date is in very near month.
1.0,July,2023,negative,"Delivery box was packed fine, but when it was opened then we found that Colgate box seal was broken, not sure if we rely on it"
1.0,August,2023,positive,Only one pack of 150+150 received not 600gm
3.0,February,2022,positive,Very strong flavor it has
2.0,January,2023,neutral,Not Bad.
1.0,August,2023,negative,Not the best toothpaste
3.0,September,2021,positive,Can go for it as flavor and freshness is good
3.0,May,2022,positive,very good
1.0,August,2023,positive,
3.0,May,2021,negative,From upside it was well package but insides product was very loose and leaking.
1.0,September,2023,negative,Not Good
3.0,February,2022,positive,Good
3.0,August,2021,positive,
3.0,December,2021,positive,I like this product
1.0,July,2023,positive,NO LONGER FRESHNESS AS IT IS CLAIMED.
3.0,August,2021,negative,That is why i did not like it
1.0,July,2023,negative,Test is not good
3.0,June,2021,positive,SLS & flouride content
1.0,June,2023,negative,Overpriced and quality not much satisfied
1.0,January,2023,neutral,Out of two toothpaste in combipack i received  only one.How should iclime for another toothpaste.Some cheating is done by product  warehouse.Package is in sealed position. Nothing tear.Plz help what to do.
3.0,July,2021,positive,Good
1.0,May,2023,negative,Not good to taste
1.0,March,2023,neutral,I do not understand why this product has been introduced in the market.
3.0,October,2020,positive,I feel it should be more creamier.
3.0,July,2020,positive,Product is good but packing and shipping charge is too high
2.0,January,2022,positive,One year old packing items rec'd.
3.0,March,2021,positive,Ok
3.0,September,2020,positive,Good but can be better
3.0,September,2020,positive,Very good
3.0,August,2020,positive,The product nice
3.0,February,2019,negative,Well Honestly Colgate is not good for our teeth. It has chemicals . our neem stick is best
3.0,August,2020,positive,Not bad
1.0,April,2023,positive,
1.0,August,2022,negative,The product shown in images is 4 different boxes of 150gm but when delivered there are four tubes in one boxes not separate boxes as shown.The quality seems to be not that great
3.0,July,2020,positive,Good
3.0,June,2020,positive,Flavor
3.0,June,2020,positive,Good
2.0,November,2021,neutral,Not expected this product
1.0,February,2023,positive,I've received only one item out of Two.
3.0,February,2020,positive,It's average
1.0,August,2021,neutral,Colgate products with gel are not strong in mouth freshness compared to CloseUp variants. CloseUp tooth paste are strong in mouth freshness & with germ protection. I bought this as these were cheaper. Better go for Closeup while going for gel tooth paste as it has strong mouth freshness with germ protection.
2.0,February,2022,positive,
1.0,January,2022,positive,
3.0,February,2018,positive,Same as market price ok ok need to discount. And pls pls save paper in packing think about something nature friendly.
3.0,December,2019,positive,Ok
3.0,October,2019,positive,nice
3.0,October,2019,positive,Ok
3.0,October,2019,positive,Good
2.0,June,2021,positive,Stock product
3.0,August,2019,positive,Good
2.0,February,2020,positive,The product is good. But I received the unboxed product which looks like already used one. felt very bad with this order
2.0,September,2020,negative,Seal was broken.
3.0,July,2019,positive,Super
1.0,August,2021,neutral,Its different not as seen in imageIn picture its separate 4pkt  but actually 4 in 1pkt
3.0,October,2018,positive,Good product and delivery also fast
1.0,May,2021,neutral,Not fresh at all. None of the Colgate Tooth Paste variants in India are up to the quality that is available for the same brand in US.
3.0,April,2019,positive,OK
1.0,November,2021,positive,
3.0,December,2018,positive,Crystall clear
3.0,September,2018,positive,Long time freshness remain..
1.0,October,2022,positive,
3.0,December,2018,positive,Good
