Stars,Month,Year,Sentiment_label,Review_text
1.0,December,2021,positive,Worst toothbrush ever
,on,18,negative,"Bought this replacement for my son who had a more expensive model. The problem with Soniccare toothbrushes is they really only last about a year to a year and a half before losing their charging ability. I typically  spend a couple of hundred dollars on a more expensive model,  but this was a great alternative for the cost factor. I  would just like to see sonicare  extend the Toothbrush, life. Unfortunately I have probably had about 10 of these over the last 20 years all seem to lose the ability to charge after a couple of years. Perhaps it’s time to switch to another brand"
,on,19,positive,"Works very well, easy to brush - does all the work for you. Also held charge for about a week after a full charge, with brushing 2x a day. Wish they’d sell cheaper “soft” brush heads but Chinese generics did the trick.Dentists visits were a breeze given how well this toothbrush cleaned.That said, I’ve had 2 of these in the last 7-8 years. My wife has the same model for 5 years now and has had a good run so clearly some don’t last. Mine still works intermittently but the battery doesn’t always charge.I spent about $50 for the brush, so it worked out to a $1 per month (excluding replacement heads), which isnt terrible. Sucks the battery isn’t replaceable so I’ll have to chuck this into a landfill.In conclusion, I would highly recommend buying the cheapest model possible as they all do basically the same thing and it’ll lower your cost to own assuming it dies after 3 to 4 years like both of mine. I just bought the 4100 model for $39 and it works great."
,on,31,negative,"My husband and I both had Sonicare 2 Series toothbrushes for years and they were almost indestructible. They've been stuffed in luggage on vacations, were dropped in the sink, and all of the usual wear and tear did nothing to slow them down. However, after 2 months of owning this version, my husband's toothbrush is going strong, but I apparently have a lemon that has dissuaded me from buying this model again. It started with extremely loud buzzing that you would not want to put anywhere near your face. Then the toothbrush head started swiveling too much, and it would not stay on the base of the brush to even brush my teeth. Next, the battery light flashed, so I promptly put it on the charger, hoping that I hadn't just lost $100 on a toothbrush. Well - now it won't start at all. It's pitiful, just blinking its lights like a crumpled robot, its head all wonky. It worked great when it works, but now it's dead.It looks as though I can send it to Phillips to have it repaired. If you're like me, you've already tallied what an emergency replacement cost plus shipping in hopes that they figure out what's wrong and that I won't waste MORE money. I will avoid this model going forward."
,on,16,positive,"UPDATE EDIT:  I've noticed that on this model the metal stem that holds the brush head wears the socket on the actual Brush head.  Then they don't stay in place.  The brushes become useless before they are worn.  It took 3 weeks to ruin 2 expensive brushes!For decades I've been using UltraSonic toothbrushes. Ever since the very first time they were released on the market.  I have owned 3 Philips Sonicare units.  These seem to run forever.  The batteries have never failed on me.  And after at least 30+ years (I've lost track!) of using this type of toothbrush, my teeth and gums are in great shape.I am not a short term user of these. They won't work overnight miracles.  I floss a couple of times a day and always use a Sonicare toothbrush.  My gums are very healthy and my teeth are white.  I have only had one small cavity in at least 40+ years.At 67 years old, there is no possible way my teeth and gums would be in this shape.  My last 2 cleanings at the dentist, no cleaning was needed at all.These are very fine and well made brushes.  Follow the instructions and angle the brush as suggested.  This will keep pockets from forming and will keep your gums firm and pink.  I have proved this over a very long period of use.  I suggest changing the brushes as the manufacturer suggests.  The Philips brand seems a bit pricey to some people.  Not me.  Worth every penny.  I only bought this new unit because my other one has been used so much, the rubber part of the handle was wearing thin.  My old ones all still work and they still hold their battery charge.  Truly, in my opinion, the very best thing a person can do for their long term oral care is to use these Sonicare toothbrushes.  It will save you dental costs.  It will help your gums remain firm and not recede. and it WILL keep your teeth nice and bright white.  With this unit, used long term, your teeth will never need chemical whitening.  I absolutely swear by the Philips line of Sonicare products.  I'll use them until some new method of tooth cleaning is invented.I have not one negative thing to say about the Philips Sonicare tooth cleaning system.  I have all of my natural teeth except for one rear molar that broke while eating and something hard I bit into broke the tooth.  I had it extracted.  Otherwise I have a great set of teeth and that ain't bad at 67 years old!Floss 2x per day and use a Philips Sonicare.  DO I LIKE SONICARE TOOTHBRUSHES?????  What do you think?"
,on,24,negative,"Terrible quality and durability. Should cost more like $29 rather than almost $100. Bought two of these. One for my partner from another store. The metal pin the brush head slides onto came loose inside the motor while he was using it after only 2 months! Mine started getting louder and louder after a month or two and it ended up being the same issue with that metal piece. It gets louder as it gets more and more loose inside the motor. It will eventually break. If it’s sounding loud to you, make sure to replace it under warranty if it’s been less than a year because mine was super quiet when I first used it. I had the same metal pin issue with my first sonicare 4100 after about 8 months and then the warranty replacement got water under the button after a year or two  and kept turning on by itself. Third one pooped out and just stopped powering on after maybe a year or so. Thought if I paid twice as much I’d be investing in a better toothbrush that mightHold up but apparently the quality is even worse than the cheapest model. The third 4100 (may have been 4200 or 4300) actually was better because it had two intensities. The 3 modes are stupid because each mode requires a special head. Only the gums head comes with it and the other two are like $29 each if you want to buy them. The modes are nothing more than different timed brush modes that are the exact same intensity and pulse. It’s a rip off. Either save yourself $50 and get the 4200 or 4100 that’s half the price and has two intensities or spend a few more dollars to get the 6100 which is $107 right now, has a blue toothbrush and a charging case option plus 3 modes and 3 intensities. It’s just absurd to me that the three modes aren’t even different intensities. Each one is just 30 seconds longer/shorter. Why spend $50 extra for a function that is basically as simple as a simple wind up egg timer. You can just use the 4100 that’s $49, have two intensities and count in your head or use a phone timer. Either way you’ll need the special brush heads."
,on,2,negative,"I've been a Sonicare user for over 15 years and love every one I've owned. Maybe its  genetics, maybe good brushing habits, maybe the Sonicare, but at 28 years old, I've never had a cavity or any other dental issues.I bought this to upgrade from a Series E as it was getting old and pretty gross. My first impression was that it had a lot more power/buzz. It took me a while to get used to this new one as it initially felt a little aggressive. Once I got used to it, it worked great. The travel case is super convenient, the size is nice and sleek, and most importantly, there's no areas that need consistent cleaning out (the part where the brush head attaches to the handle for the series E always gets gross and moldy). The different brush modes are kind of irrelevant since I never switch between them.While there's very little to complain about this brush, after 3 years it died. I noticed the battery was requiring charging more frequently one week, and one day it just died. I've tried different chargers and it seems its dead dead. Some of you might think that 3 years is a pretty good lifespan for an electronic product, and if you do, consider this a 5 star review. But also know that I kept my Series E tucked under my sink, hadnt used it for the longevity of this product, and pulled it out when this one died. Without charging, it turned on, after 3 years of no use and 5 years of use prior.As I've said, I love my Sonicare toothbrushes, but was super sad when this one died. 5 stars while it worked, but super disappointing that my older series E outlasted this one."
,on,24,negative,"This electric toothbrush is great, but it lasted me just over the 2 year warranty and the brush head shaft broke away from the motor. It still works with a death rattle sound, but I can easily pull the shaft right out of the body. Normally I would say I got my monies worth, yet this isn't true as brushing with a manual toothbrush over the last 2 years still would have been much cheaper. I'm not sure I want to go with another electric toothbrush or go back to manual. If I do go with another electric toothbrush it will not be Phillips Sonicare."
,on,30,negative,"There’s a cheaper version of this toothbrush without the brushing modes that I would recommend. Does the same, half the cost. My brush has died on me twice within four years, fortunately the first issue was still within the two year warranty period."
,on,18,positive,Latest 17 months. Should last longer before dieing. Might as well buy an off brand.
