Stars,Month,Year,Sentiment_label,Review_text
1.0,October,2023,negative,"After using this device for over three months, I can confidently say that it's an excellent product that functions exceptionally well. Initially, I was hesitant about investing in an expensive toothbrush. However, electric brushes clearly have the advantage of being gentle on the gums. They operate by brushing your teeth thousands of times within a brief period – a speed our hands can't achieve. Moreover, they provide focused cleaning rather than prolonged brushing against the gums and tooth roots, thus preventing gum damage.However, I'm deeply disappointed by the unavailability of official replacement heads. I reached out to Philips Customer Care, and while they did ask for my phone number, they never followed up. I'm not comfortable purchasing third-party parts.Given the cost and the lack of support, I regret my purchase. I wish I had explored other brands that offer replacement heads as well."
3.0,December,2023,negative,"I am writing this review after one year of use. Power button went nuts. It starts and shuts down randomly. Silicon button got peeled away. Other than that, it does the job well.I own couple of philips products. I observed they stopped working right after warranty period or just before warranty period. So, They wont last long. Don't pay premium on cheap products. Better buy other cheap products which promises quality.I am planning to buy a new one after a year of use."
3.0,January,2023,negative,It's extremely expensive and you will encounter many problems to replace head so better avoid it. I have yet to see benefit.I made a mistake by going for this better check some cheaper one whose head replacements are available
3.0,June,2022,positive,"This is my first time using an electronic toothbrush. For new users like me, it takes a bit of time to get used to it especially the vibrations. Apart from that the product is super cool with a sleek design and easy to charge. I wish it had an adapter with it that would have helped a lot. Also it might be difficult for people with sensitive teeth to use it die to its sonic nature. However it makes teeth super clean. I have yet to experience its effect on plaque which actually looks like it can remove it easily."
2.0,March,2023,negative,"The brush only lasted for 6 months (appox used it 300 times), the start/stop button is worn out The battery life is poor. I’m still not able to figure out whether charge is full even after charging it for 8 hrs. The brush automatically turns off and turns on after 5 months. Spending close to 3.5K (including spare brush heads) isn’t value for money. I will give 2/5 for the product.Note: New product offered at Rs.1250/- is opened/used product. Be careful while buying as this is a non returnable product and Amazon doesn’t care about customer service."
2.0,March,2023,positive,"Product is good in terms of quality, but it does not comes with extra head. Replacement heads of product are already too expensive, making a daily usable product very expensive.I will recommend anyone buying this to look for other alternatives before investing."
2.0,February,2023,negative,First thing that I noticed is this thing comes with charging stand and does not have a USB port in the brush handle. What kind of user experience is it? It practically ruins the portability of this thing. How hard is it to put a USB c port for charging? Why on earth anyone do this. And this stupid thing is non returnable.The charging stand does not hold the brush firmly either.
1.0,October,2023,negative,Do not buy within 3 months of use it started to malfunction and customer service is very poor service center told they will give a replacement but after 3 month still not received the product so approached consumer court
1.0,April,2023,negative,The product is really very good as expected from a brand like Philips. But the most unfortunate thing is the struggle to find and buy the replacement heads. This is absolutely so unethical to trap consumers to buy such things and later charge them exorbitant price to get the much needed replacement heads. I regret buying it now as I am unable to find the replacement heads and the ones that are listed are way too higher than the cost of the whole product itself. It's so unfortunate that such reputed brand like Philips has also started playing these cheap trips on consumers. Please do check for the price and availability of the replacement heads if you plan to buy this or any other electrical toothbrush. Hope you don't get trapped like me.
2.0,November,2022,positive,USED THIS TOOTHPASTE FOR FEW DAYS AND NOTICED THE BLEEDING GUMS AFTER THAT I STOPPED USING IT. IF YOU WANT TO GO FOR ELECTRIC TOOTHBRUSHES GO FOR THE ONE THAT HAVE ROUND BRUSH HEAD. IT'S BETTER THAN THIS KIND OF TOOTHBRUSH ALSO DON'T GO FOR PHILIPS SEE OTHER AVAILABLE OPTIONS AND GO FOR THEM. SAVE YOUR TEETHS
