Stars,Month,Year,Sentiment_label,Review_text
1.0,March,2023,negative,"If it is being shipped to India, the least they can do is to give a charger for 220V.  My charger stopped working in seconds.  Only when I looked at the rating closely it says 100-150V"
2.0,September,2023,negative,Battery lasts for 2 days..Single speed(powerful).not good for daily use..It should be with different modes.I paid around 8000..it doesn't have any box
1.0,August,2021,negative,not good product
,on,27,positive,"Update #2: I know the Pro 1500 isn't on Oral-B's website. When I bought the Pro 1500 nearly a year ago, I asked Oral-B why it's not on their site because I was concerned I had just bought a discontinued product. They assured me that it was in fact a brand new item that they had just released and that they were going to add the Pro 1500 to their site ""soon"".I realize that it's nearly a year later and they still haven't done it even though they are still manufacturing it, but I have been to their site several times per month since then and I can tell you that I'm honestly not surprised it's not on their site yet. I get the impression that anyone could do a better job with their site up-keep than whoever is doing it now. I have even noticed that it's kinda somewhat falling apart. Some elements no longer work and haven't worked for months. Their products are fine, they just need better people to handle and operate their website.Update #1: When I wrote this review, the price was the same for the Pro 1000 and Pro 1500 (including both the black and white Pro 1000s). Today, the price for the Pro 1500 nearly $20 more than it was when I wrote this review, and currently close to $30 more than the Pro 1000.[Original review below]I bought this to replace a very new Vitality. It was a *HUGE* upgrade over the Vitality, but then I saw the Pro 1500 and learned from Oral-B that it's quite superior. The Pro 1000's specs are:- 1 cleaning mode: Daily Clean- 8,800 oscillations per minute and 20,000 pulsations per minute on the Daily Clean mode- A pressure sensor that's supposed to just stop the pulsations when it's triggered- A pro timer that hesitates the motor once every 30 seconds, and 3 times every 2 minutes- A NiMH battery (old technology)- A battery life of 28 minutes (7 days, 2 minutes per day 2 times per day)- A full recharge time of 22 hours- A green charge indicator LED that blinks while charging, but stays off when it's not charging- A red battery level indicator that blinks a few times upon on/off if the battery needs to be charged- The CrossAction brush headThe Pro 1500's specs are:- 2 cleaning modes: Daily Clean and Sensitive- 9,900 oscillations per minute and 45,000 pulsations per minute on the Daily Clean mode (these speeds are faster than any I've seen so far in the specs of any of Oral-B's electric toothbrushes, including the Genius 8000 - they all seem to top out at 8,800 oscillations per minute and 40,000 pulsations per minute)- 7,400 oscillations per minute and 33,000 pulsations per minute on the Sensitive mode- A pressure sensor using a red LED that turns on when the pressure sensor is triggered- A pro timer that hesitates the motor once every 30 seconds, and 3 times every 2 minutes- A Lithium Ion battery- A battery life of 56 minutes (14 days, 2 minutes per day 2 times per day)- A full recharge time of 12 hours- A green charge indicator LED that blinks while charging, but stays off when it's not charging- A red battery level indicator that blinks a few times upon on/off if the battery needs to be charged.- The CrossAction brush headThe Vitality is extremely basic:- 1 cleaning mode: Daily Clean- 7,600 oscillations per minute.- A timer that hesitates the motor 3 times every 2 minutes- A NiMH battery- A battery life of 20 minutes (5 days, 2 minutes per day 2 times per day)- A full recharge time of 19 hours- No charge indicators or battery life indicators- Mine came with the Sensitive Gum Care brush headIn comparison, the Vitality seems like a cheap generic electric toothbrush. Don't consider buying it.When I upgraded to the Pro 1000, it was amazing. I wanted to burst at the seams and write an extremely rave review, but then I learned about *and ordered* the Oral-B Pro 1500. After using it, I can tell you that the Pro 1500 is *FAR* better than the Pro 1000. I honestly feel the Pro 1000 should be discontinued and no one should ever buy it. I mean really, the Pro 1500 is only $10 more right now and it destroys the Pro 1000.I would have given the Pro 1000 4 stars instead of just 3 if it had a Lithium Ion battery. They charge faster and last longer without charging.So yeah, I am not sure I would recommend the Pro 1000 if you can get the Pro 1500. The Pro 1500 is a much wiser purchase. I'm *extremely* happy with mine. It blows the Pro 1000 out of the water."
,on,22,positive,"I had a Philips Sonicare for many years, that recently died. I bought this toothbrush primarily for the oscillating motion, since that's what dentists use (I literally had the thought as a child, ""why don't our toothbrushes look like the dentist's?""). After using this Oral-B for a few days, I'm glad I bought it, but I also hate it.I hate that it *stutters* when it's time to switch tooth quadrants, vs the Sonicare that makes a gentle change in pitch. I hate that it doesn't stop after going through four quadrants, that it just stutters harder, and you have to turn it off manually (unlike the Sonicare). I hate that the noise is louder and harsher than the Sonicare. I hate that there is only one button, so you will always have to press it at least four times total during brushing in order to turn it off. I hate that I can't tell the difference between the brushing modes at all (the pitch seems to go *down* slightly when cycling, so is the first mode the strongest? I can't tell. Only thing I can tell is that the third setting seems to vary in velocity, which, why?). I REALLY hate that the instructions refer to it as type 3757, and in every distinct section of the instructions it never refers to that type number, but it does consistently refer to three *other* type numbers, leaving me totally in the dark on this toothbrush's functionality (particularly what the different brushing modes are, if they are different). I hate that it claims, on this very Amazon page, that there is a pressure sensor, but as hard as I press absolutely nothing changes (unlike the Sonicare); AND the instructions specifically say that the pressure sensor is only for type 3791. I also hate that the battery life is allegedly significantly worse than the Sonicare (supposedly one week only for the Oral-B, and I used to get a month on one charge brushing twice a day with the Sonicare).All that being said, it is more aggressive, and the oscillating motion does feel more thorough. In short, my teeth definitely feel cleaner after brushing with this vs the Sonicare. That plus the fact that brushheads are cheaper means I will stick with this even though I hate it. I'd advise others to consider a more expensive model if they address any of these myriad annoyances I've found."
,on,3,negative,"I have used a different brand for years, but my dentist suggested I try an Oral B because it does as good a job and the brush heads (and in this case, also, the unit itself) are less expensive. He noted that the round brush head is easier to get into the molars all the way in the back. He especially recommended an Oral B because it is supposed to stop if you apply too much pressure.Well, it turns out I do like the small brush head a lot, and I don't  mind the noisiness of the Oral B. (My other brand emitted a tone--I think it was the B below middle C--that I enjoyed harmonizing with while I brushed, but never mind that!)  But I also have some disappointments:1) Maybe I got a bad unit, but I am astonished by how often it needs recharging--every few days, it seems. (I may call Oral-B tomorrow to ask about this.) Other reviews, I think, claimed that it held its charge for a long time.2) The brush does not stop pulsing if I apply too much pressure, as it is supposed to do. I have tried to make it stop, just to verify.3) The integrated button on the handle is not as responsive to the touch as I would like.  It requires more effort to shut it off than it should.4) I have no idea how to access the ""3 EASY-TO-USE CLEANING MODES."" Usually these things strike me as so much baloney, so that's not a make-or-break for me.(Also: I wish it came with a case.)It is not an expensive  model, and I don't need all the bells and whistles (bluetooth??!!). I am mostly irritated by the need to recharge it often."
,on,18,negative,"I’ve used Oral-b toothbrushes for quite a while and I have always liked them. After my last one died (it had lasted almost ten years) I was looking for something new but didn’t want to pay a lot. I settled on this one after looking at the pros and cons of the different models. It is much like the other models I have had with a couple of exceptions. First it doesn’t beep at each 30-second mark. Instead it pulses. Even after using it for six months I’m always thinking I’ve missed the pulse. The second issue is a bigger one. The toothbrush is supposed to have a pressure sensor that stops the brush if you press to hard against your teeth. I’ve tried and I can’t seem to get that to work.Oh, and I really like the color of the toothbrush. The black stands out nicely. However it seems to be impossible to find black replacement brushes so as soon as you need to change the head you move into the two-tone-toothbrush mode.So mixed review from ne on this one. Oral-b is a great toothbrush but I might have been better off spending a little more on a better model."
,on,5,positive,"The feature ratings are- Deep Cleaning: 5- Timer Function: 3- Bluetooth connectivity: 1I'll address those in turn, then address the title.Deep Cleaning: jeez is this thing effective. You have two different intensities, depending on how hard you press the brush against your teeth. I use it in tandem with a rigorous flossing routine and a hard bristle brush for large debris removal. It offers a genuinely clean feeling (like I just got out of the hygienist's chair) most of the time, with me just paying mind to the timer.Timer Function: you'll get a hard-to-miss vibration every 30 seconds. One ""play"" of this sequence for every quadrant of your mouth to guide your cleaning, with the fourth being more pronounced, to tell you ""you're done"" (with the dentist recommended 2-minutes of brushing). It's solid but has significant shortcomings.1. If you stop brushing before you finish the cycle-of-4 (or if you brush for longer), the brush isn't smart enough to know that. There doesn't seem to be an internal ""smart reset"" mechanism, and there is no means of manually triggering such except to let the brush run and to turn it off as soon as you hear/feel the 4th-cycle pattern.2. There are occasions when the brush seems to be smart enough to detect *something* about restart the *count* to 4, but it doesn't reset the 30-sec timer. That's just strange.So why 3 stars? Because I've bought cheaper tooth brushes that are more consistent (e.g. just turning off the motor after the cycle-of-4) with their timers' behavior. This one does more, but inconsistently, and was more expensive. 3 star value for 3 star functionality.Bluetooth: functionality doesn't exist. No idea what they're talking about.The Title: why do I ""hate"" it? Water capture. Water, and tooth-pasty saliva, get caught in the weirdest places in this brush, such that I can rarely complete a brushing without much of it trickling down my hand, wrist, and arm. Might I also mention that I have to store the brush head on a towel, so the trapped water will flow out in a managed space, rather than caking (e.g.) the brush with tooth-pasty water spots? The only mitigation I've found is a near-constant inhalation as means of suctioning the moisture to stay in my mouth. This is the first electric toothbrush with which I've had this problem. The dripping effect varies from brush head to brush head (which need to be swapped rather often, especially if you are undergoing orthodontia) which suggests a manufacturing quality-control issue.I would not buy it again, knowing this is what I was getting into. I wish it wasn't the case, because you can tell they tried to make something quality, but effort and execution are different things.If someone could prove to me that it's just faulty hardware or my poor technique, I would gladly improve the rating."
,on,9,negative,"It’s hard to adjust the various settings. Lots of noises and vibrations make brushing a bad experience. It jerks to tell the user to change quadrant. The on off button is supposed to control the various brushing actions but really don’t notice any difference from one setting to the other.  It seems like it never turns off unless you turn it off. How anyone is able to time brushing from quadrant to another beats me. It seems to clean your teeth but it’s not a pleasant experience. I guess like anything else it takes time to get used to this thing and understand its limited functions. For a device that has been around for many years I am not impressed with this poorly engineered electric toothbrush.  I also have a Sonicare electric toothbrush and it’s far more sophisticated and user friendly. Buy a waterpik to get between your teeth, floss daily, use a good mouthwash, and use good old fashioned tooth brush."
,on,8,positive,I bought this one as a travel electric toothbrush.  It works ok but does not have the deep cleaning that my Phillips electric toothbrush does.  When I press hard on the Oral B it stops the brush.  I also do not care for the press the on off button three times to turn it off.  The brush goes from fast to slow then off.  All in all it was much cheaper than the Phillips and is perfect for travel.  If it were my one and only I would return.
