Stars,Month,Year,Sentiment_label,Review_text
1.0,January,2024,negative,"I am writing this review after using it for 10 months. My toothbrush has stopped working after just 10 months of using it though the product says they provide a guarantee for 2 years ! The device is not charging, therefore not sure if the charger or the electric tooth brush itself has stopped working ! The service center given on the oral b website for Kolkata doesn’t even service oral B , they haven’t bothered to update the service center ! So now I am stuck and I have to invest in another electronic toothbrush again ! Never buying Oral B"
3.0,February,2024,positive,Working power reduced after a month
3.0,December,2023,positive,Over all is good if you get in half price in offer
3.0,August,2023,positive,"Powerful Rotar and Good cleaning however, I have expected a reverse rotation option which is not there."
2.0,November,2023,negative,Not so good and not so bad. Average product with least accessories in the box. Wouldn't recommend to go for it unless the fair price for this product is 1000 Maximum.
1.0,February,2024,negative,"If you want to turn off immediately, you cannot. You need to press the button three times. I'm not sure why the red light is blinking. It seems like the product is damaged."
3.0,February,2024,negative,"Panny, an unbaised reviewerDoes it clean your teeth better than a manual toothbrush? Ofcourse this will be much better than a manual toothbrush butThe toothbrush feels like a kids toy in hand, the material finishing is really bad, the colourway is very awkward, the toothbrush is awkwardly very loud, despite the loudness the motor is not powerful enough to justify the noise. The battery is decent. A bit overpriced for 3k."
3.0,June,2023,positive,Everything is good. Just the noose is a bit loud for me. Some small drills are better sounding.
1.0,November,2023,negative,"as wonderful as this toothbrush is, giving a really lovely clean it’s design is seriously lacking in functionality. It becomes incredibly difficult to hold as you are cleaning your teeth and your hand and the toothbrush get a little bit wet. It’s slippery. Really annoying you have to keep stopping to dry, your hand and dry, the toothbrush.Far advanced performance in cleaning, than my older model pro 2000, but lacking in user functionality. The older models had a kind of rubber panel on them, which meant you could grip them throughout the whole clean and regardless of whether your hand was wet or dry.Overall, happy with the cleaning, but struggling to use it comfortably.Would not work for elderly people with arthritic and rheumatoid conditions."
1.0,January,2024,negative,"It’s old product of 2021, battery is almost drain for the brush"
1.0,December,2023,negative,"Very bad service, since I bought it, its charger is not working, tried to call ""oral b"" and registered complaint 3 times, whatever document they asked already submitted but no revert since 15-20 days, though my product is in 1-year warranty"
1.0,January,2024,negative,Look like a used and dirty product
1.0,January,2024,negative,Stop working after 2 days
1.0,September,2023,negative,"I bought two of the product, but unfortunately, one of the buttons is not working. Additionally, I contacted Amazon regarding the issue, but they informed me that they are unable to assist, even if the product is damaged. I am extremely disappointed with this situation."
1.0,September,2023,negative,Product package was already opened and seems somebody used it.product looks dirty.
1.0,September,2023,negative,they removed the coupon at the last minute worst experience
1.0,October,2023,positive,
1.0,September,2023,positive,
1.0,September,2023,positive,
1.0,July,2023,negative,The brush stopped working in one weeks time.. need a refund
1.0,June,2023,negative,"Seems the device is used and missing brush head. From the first look, package isn’t new."
1.0,July,2023,negative,Won't charge
1.0,June,2023,neutral,Product box was open & no extra heads
1.0,October,2022,neutral,"Toothbrush is not working at all. Even after charging it is not starting and this is a non returnable product.. Please don't by from this seller, it think they are purposely delivering defective pieces."
1.0,January,2023,negative,"Horrible experience with this useless toothbrush, all it does is just intense vibration which can harm teeth"
,August,2021,negative,"Köp inte denna tandborste om du har tittat på bilden! Bilden är felaktig, tandborsten är inte svart utan ljusblå. Laddstationen är vit, inte svart som på bilden. Det ingår heller inte någon förvaringsask enligt bilden. Väldigt missnöjd och besviken. Känner mig lurad!"
,21,August,negative,"In de eerste paar weken poetste het apparaat prima, maar na 2 x laden blijft de tandenborstel laden en raakt niet vol. Na 1 x poetsen moet ie weer aan de lader. Vrij waardeloos dus. Tijdens poetsen ook behoorlijk luidruchtig. Ik heb de verpakking niet meer, dus terugsturen zal lastig worden."
,August,2021,neutral,La imagen utilizada para promocionar el producto no se corresponde con el producto que promociona. La imagen es de otro modelo de cepillo eléctrico más avanzado.
,January,2022,positive,"Ok, die Bürste bürstet. Mehr soll sie ja nicht. Und das Licht, das an geht, wenn man zu feste andrückt, ist auch gut.Aber muss die Zahnbürste so laut sein? Man hat das Gefühl, man würde sich eine Bohrmaschine in den Rachen stecken!Außerdem hat diese Maschine unnötigerweise 3 Geschwindigkeiten, schnell, langsam, und sone Art Wellenbewegung, wie man sie eigentlich eher in Spielzeugen für Erwachsene vermutet. Wer braucht das?Und wenn man die Bürste ausschalten möchte, genügt nicht etwa ein Druck auf die Taste, sondern man muss 3 Mal drücken, denn mit jedem Druck schaltet man um einen der 3 Geschwindigkeiten weiter, sodass erst beim 3. Mal Stille herrscht.Zum Glück hält so eine Zahnbürste keine Ewigkeit, sodass ich diese jetzt ne Weile verwende, und mir dann ein anderes Modell besorge. Diese hier kann ich jedenfalls nicht uneingeschränkt empfehlen, außer man steht auf Bohrmaschinen im Hals oder adult toys ;)"
,August,2021,neutral,"No corresponde el producto con la foto, aunque si con la descripción"
,February,2024,negative,"Ich habe die Zahnbürste zurück geschickt,da ich sie viel zu sperrig im Mund fand.Jetzt kommt der Hammer. Ich soll den Versand 6.99 selbst bezahlen. Als Prime Kunde.Sowas ist ja wirklich unverschämt."
,August,2023,negative,"Die Einschaltung für die Zahnbürste ist total undurchdacht. Man muss ewig nach dem eingelassenen Druckpunkt suchen, dann reagiert er nicht immer beim ersten Mal und auch die etwas abgeschwächte Stärke ist noch ziemlich doll. (ich habe die weiche Bürste) Nachdem ich sie nicht mehr nehme, sind meine Zähne auch nicht mehr so empfindlich gegenüber kalten und warmen Speisen und Getränken. Ich hatte vorher eine ältere Version, die viel besser war. Schade um das Geld."
,November,2023,negative,Austaste geht extrem schwer
,July,2023,neutral,…ist aber sehr laut.
,February,2023,positive,"Ich war sehr zufrieden obwohl die Farbe nicht wie am Foto schimmert sondern nur babyblau ist. Exakt ein Jahr nach dem Kauf, ladete der Akku stolze 24 Stunden. 4 Tage später war er nach der 24 Std. Ladung trotzdem leer. Enttäuschend, dass das Produkt keine lange Lebensdauer hat."
,July,2022,negative,"Also, das Gute zuerst: Das ist meine erste elektrische Zahnbürste und ich kann es nur jedem empfehlen.Nun zur anderen Seite der Medaille und vielleicht sollte man einfach eine teurere Zahnbürste kaufen...Dieses ""Stocken"" alle 30sek, damit man weiß, dass man seit 30sek die Zähne putzt, ist einfach nur nervig und komplett überflüssig. Keine Ahnung wer auf so eine dumme Idee kam und schlimmer noch, es für eine gute Idee hielt...Auch nervig ist, dass der Akku halt einfach plötzlich leer ist und dann putzt die Zahbürste halt nur noch in so einer Art Sparmodus.Alles andere ist schon okay, so weit ich das beurteilen kann."
,October,2021,negative,"I bought this toothbrush because my old one was already extremely old and lost almost all power. This one is way more powerful, but comes with three different modes that you always have to cycle through whenever you want to switch the toothbrush on or off, which gets tedious and frustrating really fast, and these three different modes are also totally unnecessary. There is a high-power one, which is almost too strong, a less powerful one, which is basically perfect, and a weirdly pulsating one which makes no sense whatsoever.So it's basically just a gimmick to justify the price.I think that a cheaper basic one would actually be better."
,May,2023,negative,"Ich kann das Produkt nicht empfehlen. Man muss an den Vibrationspausen abzählen, ob man 2 Min geputzt hat. Keine Displayanzeige vorhanden. Auch putzt sie nicht wirklich gut. Man muss länger putzen, wenn man ein sauberes Ergebnis erzielen will. Kann ich nicht empfehlen."
,February,2023,positive,alles bestens
,August,2022,positive,"Die Akkulaufzeit ist inordnung. Es muss ca. 1x pro Woche nachgeladen werden(bei der Nutzung von zwei Personen). Die laustärke ist voll Unordnung. Das Reinigungsergebnis ist wirklich sehr gut, kein Vergleich zu einer “normalen“ Bürste. Es gibt mehrere verschiedene Bürsten und putzmodis. Der Nachteil ist, dass wenn alle bürsten haben möchte man nochmal mehr als den Kaufpreis dafür investieren muss."
